CD_CIN Number,BS_Long-Term Borrowings,BS_Year End
U63000MH2007PLC173466,0,201503
U63000MH2007PLC173466,0,201403
U63000MH2007PLC173466,0,201303
U63000MH2007PLC173466,0,201203
U63000MH2007PLC173466,0,201103
U27201KA1973PLC002307,100720000,201703
U27201KA1973PLC002307,151400000,201603
U27201KA1973PLC002307,46760000,201503
U27201KA1973PLC002307,87770000,201403
U27201KA1973PLC002307,89880000,201303
U27201KA1973PLC002307,31290000,201203
U27201KA1973PLC002307,23440000,201103
L27101WB1985PLC039503,159873000,201703
L27101WB1985PLC039503,816518000,201603
L27101WB1985PLC039503,0,201503
L27101WB1985PLC039503,0,201403
L27101WB1985PLC039503,0,201303
L27101WB1985PLC039503,0,201203
L27101WB1985PLC039503,34206000,201103
L45208GJ1991PLC016853,0,201703
L45208GJ1991PLC016853,0,201603
L45208GJ1991PLC016853,0,201503
L45208GJ1991PLC016853,0,201403
L45208GJ1991PLC016853,0,201303
L45208GJ1991PLC016853,0,201203
L45208GJ1991PLC016853,0,201103
L72300MH2013PLC244874,0,201703
L72300MH2013PLC244874,0,201603
L72300MH2013PLC244874,0,201503
L72300MH2013PLC244874,0,201403
L35911PB1973PLC003264,1463434890,201703
L35911PB1973PLC003264,1537995189,201603
L35911PB1973PLC003264,949914066,201503
L35911PB1973PLC003264,836084765,201403
L35911PB1973PLC003264,955336907,201303
L35911PB1973PLC003264,828550044,201203
L35911PB1973PLC003264,793127765,201103
L72200KA2012PLC063818,0,201703
L72200KA2012PLC063818,0,201603
L72200KA2012PLC063818,0,201503
L72200KA2012PLC063818,0,201403
L72200KA2012PLC063818,0,201303
L24230MH1984PLC033389,0,201703
L24230MH1984PLC033389,0,201603
L24230MH1984PLC033389,0,201503
L24230MH1984PLC033389,0,201403
L24230MH1984PLC033389,0,201303
L24230MH1984PLC033389,4607000,201203
L24230MH1984PLC033389,9215000,201103
L51900MH1980PLC022528,14220000,201703
L51900MH1980PLC022528,7420000,201603
L51900MH1980PLC022528,7420000,201503
L51900MH1980PLC022528,10420000,201403
L51900MH1980PLC022528,64750,201303
L51900MH1980PLC022528,64750,201203
L51900MH1980PLC022528,64750,201103
L51109WB1983PLC037008,0,201703
L51109WB1983PLC037008,0,201603
L51109WB1983PLC037008,15911448,201503
L51109WB1983PLC037008,109198666,201403
L51109WB1983PLC037008,0,201303
L51109WB1983PLC037008,0,201203
L51109WB1983PLC037008,299653674,201103
L15142MH1994PLC076009,685994886,201703
L15142MH1994PLC076009,775093874,201603
L15142MH1994PLC076009,813420030,201503
L15142MH1994PLC076009,878496865,201403
L15142MH1994PLC076009,890922017,201303
L15142MH1994PLC076009,858645364,201203
L15142MH1994PLC076009,611978439,201103
L17115PB1976PLC003702,343339000,201703
L17115PB1976PLC003702,649456000,201603
L17115PB1976PLC003702,844173000,201503
L17115PB1976PLC003702,1065762000,201403
L17115PB1976PLC003702,1280276000,201303
L17115PB1976PLC003702,1494790000,201203
L17115PB1976PLC003702,1639607000,201103
L99999MH1988PLC047408,1313308000,201703
L99999MH1988PLC047408,1904971000,201603
L99999MH1988PLC047408,2646875000,201503
L99999MH1988PLC047408,3097606000,201403
L99999MH1988PLC047408,2985675000,201303
L99999MH1988PLC047408,0,201203
L99999MH1988PLC047408,1790460000,201103
L70200MH2002PLC136849,0,201703
L70200MH2002PLC136849,0,201603
L70200MH2002PLC136849,0,201503
L70200MH2002PLC136849,0,201403
L70200MH2002PLC136849,0,201303
L70200MH2002PLC136849,0,201203
L70200MH2002PLC136849,0,201103
L27100WB2010PLC144405,0,201703
L27100WB2010PLC144405,60000000,201603
L27100WB2010PLC144405,140000000,201503
L27100WB2010PLC144405,220000000,201403
L27100WB2010PLC144405,0,201303
L27100WB2010PLC144405,0,201203
L27100WB2010PLC144405,0,201103
U27100WB2010PLC144409,263491000,201703
U27100WB2010PLC144409,79183000,201603
U27100WB2010PLC144409,188713000,201503
U27100WB2010PLC144409,180979000,201403
U27100WB2010PLC144409,0,201303
U27100WB2010PLC144409,0,201203
U27100WB2010PLC144409,0,201103
L74950WB1984PLC038336,0,201703
L74950WB1984PLC038336,0,201603
L74950WB1984PLC038336,0,201503
L74950WB1984PLC038336,0,201403
L74950WB1984PLC038336,1071027000,201303
L74950WB1984PLC038336,789057000,201203
L74950WB1984PLC038336,1001149000,201103
U27101WB2001PLC138341,0,201703
U27101WB2001PLC138341,0,201603
U27101WB2001PLC138341,0,201503
U27101WB2001PLC138341,0,201403
U27101WB2001PLC138341,0,201303
U27101WB2001PLC138341,0,201203
U27101WB2001PLC138341,0,201103
L24294TN1986PLC013087,0,201703
L24294TN1986PLC013087,0,201603
L24294TN1986PLC013087,0,201503
L24294TN1986PLC013087,0,201403
L24294TN1986PLC013087,0,201303
L24294TN1986PLC013087,0,201203
L24294TN1986PLC013087,0,201103
L65910KL1992PLC006623,19529310000,201703
L65910KL1992PLC006623,11151340000,201603
L65910KL1992PLC006623,15502900000,201503
L65910KL1992PLC006623,14546360000,201403
L65910KL1992PLC006623,13611620000,201303
L65910KL1992PLC006623,10717420000,201203
L65910KL1992PLC006623,4892290000,201103
U70100MH2004PLC149362,6909431,201703
U70100MH2004PLC149362,7829792,201603
U70100MH2004PLC149362,369738000,201503
U70100MH2004PLC149362,486160000,201403
U70100MH2004PLC149362,573422000,201303
U70100MH2004PLC149362,529524000,201203
U45200MH2009PLC193084,13300000,201703
U45200MH2009PLC193084,17685000,201603
U45200MH2009PLC193084,10260000,201503
U45200MH2009PLC193084,22593000,201403
U45200MH2009PLC193084,34409000,201303
L17120MH1984PLC033553,1025669000,201703
L17120MH1984PLC033553,2218499000,201603
L17120MH1984PLC033553,2527582000,201503
L17120MH1984PLC033553,3840109000,201403
L17120MH1984PLC033553,3913659000,201303
L17120MH1984PLC033553,3264284000,201203
L17120MH1984PLC033553,3308286000,201103
L65990MH1961PLC012227,0,201703
L65990MH1961PLC012227,110924,201603
L65990MH1961PLC012227,371745,201503
L65990MH1961PLC012227,1178760,201403
L65990MH1961PLC012227,2257644,201303
L65990MH1961PLC012227,0,201203
L65990MH1961PLC012227,0,201103
L26943RJ1976PLC001705,2280003000,201703
L26943RJ1976PLC001705,2805245000,201603
L26943RJ1976PLC001705,2903180000,201503
L26943RJ1976PLC001705,3434570000,201403
L26943RJ1976PLC001705,2110042000,201303
L26943RJ1976PLC001705,0,201203
L26943RJ1976PLC001705,135107000,201103
L24230MH1972PLC116413,207356000,201703
L24230MH1972PLC116413,169215000,201603
L24230MH1972PLC116413,394010000,201503
L24230MH1972PLC116413,402021000,201403
L24230MH1972PLC116413,439432000,201303
L24230MH1972PLC116413,219564000,201203
L24230MH1972PLC116413,191931000,201103
L74899DL1984PLC017356,0,201703
L74899DL1984PLC017356,0,201603
L74899DL1984PLC017356,0,201503
L74899DL1984PLC017356,0,201403
L74899DL1984PLC017356,0,201303
L74899DL1984PLC017356,0,201203
L74899DL1984PLC017356,0,201103
L65993WB1983PLC035815,0,201703
L65993WB1983PLC035815,0,201603
L65993WB1983PLC035815,0,201503
L65993WB1983PLC035815,0,201403
L65993WB1983PLC035815,0,201303
L65993WB1983PLC035815,0,201203
L65993WB1983PLC035815,0,201103
L24110MH1981PLC024742,109754453,201703
L24110MH1981PLC024742,233202219,201603
L24110MH1981PLC024742,92671065,201503
L24110MH1981PLC024742,29960668,201403
L24110MH1981PLC024742,42812351,201303
L24110MH1981PLC024742,61356554,201203
L24110MH1981PLC024742,66002625,201103
L01112GJ2011PLC067128,830712,201703
L01112GJ2011PLC067128,590764,201603
L01112GJ2011PLC067128,290547,201503
L01112GJ2011PLC067128,3730000,201403
L01112GJ2011PLC067128,3433000,201303
L01112GJ2011PLC067128,2048000,201203
L02001OR1982PLC001101,0,201703
L02001OR1982PLC001101,50000000,201603
L02001OR1982PLC001101,7500000,201503
L02001OR1982PLC001101,22500000,201403
L02001OR1982PLC001101,30021000,201303
L02001OR1982PLC001101,351033000,201203
L02001OR1982PLC001101,397620000,201103
L24123KA1966PLC002036,995750000,201703
L24123KA1966PLC002036,1242884000,201603
L24123KA1966PLC002036,2092733000,201503
L24123KA1966PLC002036,2268513000,201403
L24123KA1966PLC002036,1616589000,201303
L24123KA1966PLC002036,2237590000,201203
L24123KA1966PLC002036,162692000,201103
L85110KA1988GOI008959,48157830000,201703
L85110KA1988GOI008959,68060400000,201603
L85110KA1988GOI008959,78646530000,201503
L85110KA1988GOI008959,88535670000,201403
L85110KA1988GOI008959,57807910000,201303
L85110KA1988GOI008959,38919120000,201203
L85110KA1988GOI008959,10656670000,201103
L32100GJ1992PLC017564,0,201703
L32100GJ1992PLC017564,0,201603
L32100GJ1992PLC017564,0,201503
L32100GJ1992PLC017564,0,201403
L32100GJ1992PLC017564,0,201303
L32100GJ1992PLC017564,0,201203
L32100GJ1992PLC017564,9600,201103
L51420WB1993PLC060955,0,201703
L51420WB1993PLC060955,0,201603
L51420WB1993PLC060955,0,201503
L51420WB1993PLC060955,0,201403
L51420WB1993PLC060955,0,201303
L51420WB1993PLC060955,1021555569,201203
L51420WB1993PLC060955,21555569,201103
L65910KA1984PLC005988,0,201703
L65910KA1984PLC005988,0,201603
L65910KA1984PLC005988,0,201503
L65910KA1984PLC005988,0,201403
L65910KA1984PLC005988,0,201303
L65910KA1984PLC005988,0,201203
L65910KA1984PLC005988,0,201103
L45200AP1987PLC007228,2080862,201703
L45200AP1987PLC007228,3033185,201603
L45200AP1987PLC007228,89406657,201503
L45200AP1987PLC007228,432048,201403
L45200AP1987PLC007228,7498000,201303
L45200AP1987PLC007228,142231000,201203
L45200AP1987PLC007228,341048000,201103
L01132WB2004PLC100598,0,201703
L01132WB2004PLC100598,0,201603
L01132WB2004PLC100598,0,201503
L01132WB2004PLC100598,0,201403
L01132WB2004PLC100598,0,201303
L01132WB2004PLC100598,0,201203
L01132WB2004PLC100598,230050474,201103
U18101RJ2009PTC028647,328253068,201703
U18101RJ2009PTC028647,369185367,201603
U18101RJ2009PTC028647,132211000,201503
U18101RJ2009PTC028647,147110000,201403
U18101RJ2009PTC028647,134926000,201303
U18101RJ2009PTC028647,4109000,201203
L18100TG1992PLC014389,7131400,201703
L18100TG1992PLC014389,12946653,201603
L18100TG1992PLC014389,12762044,201503
L18100TG1992PLC014389,12269847,201403
L18100TG1992PLC014389,11949711,201303
L18100TG1992PLC014389,13971576,201203
L18100TG1992PLC014389,17454306,201103
L15549GJ2010PLC063283,2532000,201703
L15549GJ2010PLC063283,0,201603
L15549GJ2010PLC063283,491556000,201503
L15549GJ2010PLC063283,258655000,201403
L15549GJ2010PLC063283,299770000,201303
L15549GJ2010PLC063283,170000000,201203
L65922MH1990PLC055000,0,201703
L65922MH1990PLC055000,0,201603
L65922MH1990PLC055000,0,201503
L65922MH1990PLC055000,0,201403
L65922MH1990PLC055000,0,201303
L65922MH1990PLC055000,0,201203
L65922MH1990PLC055000,0,201103
L65191TN1994PLC028734,309075330,201703
L65191TN1994PLC028734,245027742,201603
L65191TN1994PLC028734,172331518,201503
L65191TN1994PLC028734,108234259,201403
L65191TN1994PLC028734,124898885,201303
L65191TN1994PLC028734,81313410,201203
L65191TN1994PLC028734,42652367,201103
L99999MH1985PLC035905,0,201703
L99999MH1985PLC035905,0,201603
L99999MH1985PLC035905,0,201503
L99999MH1985PLC035905,0,201403
L99999MH1985PLC035905,0,201303
L99999MH1985PLC035905,0,201203
L29290MH1972PLC015772,0,201703
L29290MH1972PLC015772,0,201603
L29290MH1972PLC015772,0,201503
L29290MH1972PLC015772,0,201403
L29290MH1972PLC015772,0,201303
L29290MH1972PLC015772,0,201203
L29290MH1972PLC015772,0,201103
L45208WB1982PLC035377,0,201703
L45208WB1982PLC035377,0,201603
L45208WB1982PLC035377,0,201503
L45208WB1982PLC035377,0,201403
L45208WB1982PLC035377,0,201303
L45208WB1982PLC035377,0,201203
L45208WB1982PLC035377,0,201103
L23200MH1973PLC020670,0,201703
L23200MH1973PLC020670,0,201603
L23200MH1973PLC020670,0,201503
L23200MH1973PLC020670,0,201403
L23200MH1973PLC020670,0,201303
L23200MH1973PLC020670,0,201203
L23200MH1973PLC020670,0,201103
L17124MP1989PLC008255,588957000,201703
L17124MP1989PLC008255,871517000,201603
L17124MP1989PLC008255,1106059000,201503
L17124MP1989PLC008255,1117581000,201403
L17124MP1989PLC008255,1276894000,201303
L17124MP1989PLC008255,1488026000,201203
L17124MP1989PLC008255,1791475000,201103
L65990MH1978PLC020080,113126441,201703
L65990MH1978PLC020080,0,201603
L65990MH1978PLC020080,0,201503
L65990MH1978PLC020080,0,201403
L65990MH1978PLC020080,1401374,201303
L65990MH1978PLC020080,439571,201203
L65990MH1978PLC020080,221294840,201103
L26900MH1979PLC021846,0,201703
L26900MH1979PLC021846,0,201603
L26900MH1979PLC021846,0,201503
L26900MH1979PLC021846,0,201403
L26900MH1979PLC021846,0,201303
L26900MH1979PLC021846,0,201203
L26900MH1979PLC021846,0,201103
L65910CH1984PLC021285,0,201703
L65910CH1984PLC021285,0,201603
L65910CH1984PLC021285,0,201503
L65910CH1984PLC021285,0,201403
L65910CH1984PLC021285,0,201303
L65910CH1984PLC021285,0,201203
L65910CH1984PLC021285,0,201103
L65929WB1990PLC048280,0,201703
L65929WB1990PLC048280,0,201603
L65929WB1990PLC048280,0,201503
L65929WB1990PLC048280,0,201403
L65929WB1990PLC048280,0,201303
L65929WB1990PLC048280,0,201203
L65929WB1990PLC048280,0,201103
L74999MH1992PLC069104,0,201703
L74999MH1992PLC069104,0,201603
L74999MH1992PLC069104,0,201503
L74999MH1992PLC069104,0,201403
L74999MH1992PLC069104,0,201303
L74999MH1992PLC069104,0,201203
L74999MH1992PLC069104,0,201103
L45201TN1994PLC029561,570200000,201703
L45201TN1994PLC029561,585200000,201603
L45201TN1994PLC029561,1066500000,201503
L45201TN1994PLC029561,5418200000,201403
L45201TN1994PLC029561,7597900000,201303
L45201TN1994PLC029561,2835000000,201203
L45201TN1994PLC029561,3443700000,201103
L69590GJ1993PLC019764,0,201703
L69590GJ1993PLC019764,43853968,201603
L69590GJ1993PLC019764,43853968,201503
L69590GJ1993PLC019764,43853968,201403
L69590GJ1993PLC019764,43853968,201303
L69590GJ1993PLC019764,43853968,201203
L69590GJ1993PLC019764,43853968,201103
L65910MH1991PLC080534,0,201703
L65910MH1991PLC080534,0,201603
L65910MH1991PLC080534,0,201503
L65910MH1991PLC080534,0,201403
L65910MH1991PLC080534,0,201303
L65910MH1991PLC080534,0,201203
L65910MH1991PLC080534,0,201103
L15140MH1988PLC049208,0,201703
L15140MH1988PLC049208,0,201603
L15140MH1988PLC049208,1687400000,201503
L15140MH1988PLC049208,2515400000,201403
L15140MH1988PLC049208,3768300000,201303
L15140MH1988PLC049208,3247300000,201203
L15140MH1988PLC049208,3074800000,201103
L93090TN1979PLC032618,106267000,201703
L93090TN1979PLC032618,115699000,201603
L93090TN1979PLC032618,144394000,201503
L93090TN1979PLC032618,205270000,201403
L93090TN1979PLC032618,256357000,201303
L93090TN1979PLC032618,390609000,201203
L93090TN1979PLC032618,466693000,201103
L74140GJ1991PLC016555,0,201703
L74140GJ1991PLC016555,0,201603
L74140GJ1991PLC016555,0,201503
L74140GJ1991PLC016555,0,201403
L74140GJ1991PLC016555,0,201303
L74140GJ1991PLC016555,0,201203
L74140GJ1991PLC016555,0,201103
L24110MH1992PLC066364,0,201703
L24110MH1992PLC066364,0,201603
L24110MH1992PLC066364,0,201503
L24110MH1992PLC066364,198154043,201403
L24110MH1992PLC066364,78768473,201303
L24110MH1992PLC066364,152013622,201203
L24110MH1992PLC066364,190048719,201103
L31102WB1976PLC030676,441719000,201703
L31102WB1976PLC030676,438828000,201603
L31102WB1976PLC030676,406788000,201506
L31102WB1976PLC030676,47280000,201403
L31102WB1976PLC030676,44256000,201306
L31102WB1976PLC030676,47508000,201206
L31102WB1976PLC030676,84472000,201103
L51109WB1946PLC013641,76311559,201703
L51109WB1946PLC013641,77234155,201603
L51109WB1946PLC013641,64957333,201409
L51109WB1946PLC013641,70409526,201306
L51109WB1946PLC013641,75110492,201203
L51109WB1946PLC013641,78714593,201103
L65910GJ1994PLC023742,78630958,201703
L65910GJ1994PLC023742,66833924,201603
L65910GJ1994PLC023742,0,201503
L65910GJ1994PLC023742,0,201403
L65910GJ1994PLC023742,0,201303
L65910GJ1994PLC023742,0,201203
L65910GJ1994PLC023742,4629643,201103
L67120TG1994PLC018087,0,201703
L67120TG1994PLC018087,0,201603
L67120TG1994PLC018087,0,201503
L67120TG1994PLC018087,0,201403
L67120TG1994PLC018087,0,201303
L67120TG1994PLC018087,0,201203
L67120TG1994PLC018087,0,201103
L34103DL1981PLC011375,0,201703
L34103DL1981PLC011375,0,201603
L34103DL1981PLC011375,1448000000,201503
L34103DL1981PLC011375,4604000000,201403
L34103DL1981PLC011375,5429000000,201303
L34103DL1981PLC011375,0,201203
L34103DL1981PLC011375,1390000000,201103
L74899DL1985PLC021085,148531000,201703
L74899DL1985PLC021085,157111000,201603
L74899DL1985PLC021085,152849000,201503
L74899DL1985PLC021085,147741000,201403
L74899DL1985PLC021085,119473000,201303
L74899DL1985PLC021085,114671000,201203
L74899DL1985PLC021085,74835000,201103
U65910GJ1995PLC026064,2530227959,201703
U65910GJ1995PLC026064,3539974851,201603
U65910GJ1995PLC026064,1638466819,201503
U65910GJ1995PLC026064,1132223725,201403
U65910GJ1995PLC026064,991463689,201303
U65910GJ1995PLC026064,780860799,201203
U65910GJ1995PLC026064,3415392436,201103
L74140GJ1982PLC005215,3777000,201703
L74140GJ1982PLC005215,1779000,201603
L74140GJ1982PLC005215,8566000,201503
L74140GJ1982PLC005215,13542000,201403
L74140GJ1982PLC005215,12398000,201303
L74140GJ1982PLC005215,4410000,201206
L74140GJ1982PLC005215,4131000,201106
L99999MH1980PLC022653,0,201703
L99999MH1980PLC022653,0,201603
L99999MH1980PLC022653,0,201503
L99999MH1980PLC022653,0,201403
L99999MH1980PLC022653,0,201303
L99999MH1980PLC022653,0,201203
L99999MH1980PLC022653,0,201103
L65991PB1985PLC006414,0,201703
L65991PB1985PLC006414,0,201603
L65991PB1985PLC006414,0,201503
L65991PB1985PLC006414,0,201403
L65991PB1985PLC006414,0,201303
L65991PB1985PLC006414,480000,201203
L65991PB1985PLC006414,1063648,201103
L74910WB1994PLC064483,372820,201703
L74910WB1994PLC064483,688495,201603
L74910WB1994PLC064483,1012688,201503
L74910WB1994PLC064483,360249,201403
L74910WB1994PLC064483,585191,201303
L74910WB1994PLC064483,323531,201203
L74910WB1994PLC064483,509806,201103
L51900MH1985PLC036369,0,201703
L51900MH1985PLC036369,0,201603
L51900MH1985PLC036369,0,201503
L51900MH1985PLC036369,0,201403
L51900MH1985PLC036369,0,201303
L51900MH1985PLC036369,0,201203
L51900MH1985PLC036369,0,201103
U63090TN2001PLC047432,0,201703
U63090TN2001PLC047432,1560000,201603
U63090TN2001PLC047432,5020000,201503
U63090TN2001PLC047432,0,201403
U63090TN2001PLC047432,0,201303
U63090TN2001PLC047432,0,201203
U63090TN2001PLC047432,23957563,201103
L51909WB1980PLC033010,1082720549,201703
L51909WB1980PLC033010,810490918,201603
L51909WB1980PLC033010,627005479,201503
L51909WB1980PLC033010,614191687,201403
L51909WB1980PLC033010,601209083,201303
L51909WB1980PLC033010,393190350,201203
L51909WB1980PLC033010,258894135,201103
L17297WB1981PLC034226,0,201703
L17297WB1981PLC034226,0,201603
L17297WB1981PLC034226,0,201503
L17297WB1981PLC034226,0,201403
L17297WB1981PLC034226,0,201303
L17297WB1981PLC034226,0,201203
L17297WB1981PLC034226,0,201103
L25200MH1988PLC048178,6113170,201703
L25200MH1988PLC048178,6113170,201603
L25200MH1988PLC048178,6113170,201503
L25200MH1988PLC048178,6113170,201403
L25200MH1988PLC048178,6593170,201303
L25200MH1988PLC048178,8093170,201203
L25200MH1988PLC048178,8693170,201103
L74100DL1961PLC003413,1664780000,201703
L74100DL1961PLC003413,2455710000,201603
